participant_id,self_understanding,minivlat_score,difficulty_rating,sentence,minivlat_time,predictions,level_1,level_2,level_3,level_4,image
03015b66acdf88db46142d2a,4,11,3,A chart depicting the share of the world's GDP between five different geographical groups spanning all of time,2.629216667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-22851.png
03015b66acdf88db46142d2a,4,11,3,A chart depicting the gradual increase in all military departments from 1977 to now,2.629216667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38473.jpg
fc7b4b37a9c64b04d7375c2d,5,5,4,The image above shows the total health spendending as a percentage of GDP for France compared amongst various other first world nations from 2005 to 2008.,4.30905,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
fc7b4b37a9c64b04d7375c2d,5,5,4,It shows that France has the highest while Hungary and Ireland have the lower number.,4.30905,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-24427.JPG
fc7b4b37a9c64b04d7375c2d,5,5,4,The pie chart above shows the proportion of UK citizens responses with regards to their religion at the 2011 census.,4.30905,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25923.png
fc7b4b37a9c64b04d7375c2d,5,5,4,It shows that most of the citizens are christian while others are buddnist,4.30905,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-25923.png
89bdf972e067482556a6bab2,3,10,3,The image shows the capacity and attendance at Main road.,5.635866667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-28828.png
89bdf972e067482556a6bab2,3,10,3,"The capacity had significantly decreased over the years, from around 850,000 just before 1925 to around 350,000 in most recent years.",5.635866667,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-28828.png
89bdf972e067482556a6bab2,3,10,3,"It reached its lowest at around 1995 at about 200,000, and has increased a little bit since.",5.635866667,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-28828.png
89bdf972e067482556a6bab2,3,10,3,"The highest has also decreased, and the average has continuously fluctuated between 400,000 and around 200,000.",5.635866667,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-28828.png
89bdf972e067482556a6bab2,3,10,5,"The bar graph shows the effects of team building strategies on different outcomes, including cognitive, affective, process, performance, and all.",5.635866667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-30594.png
89bdf972e067482556a6bab2,3,10,5,"There was a low effectiveness on cognitive, and higher effects on affective, process, performance, and all, although none were very high. ",5.635866667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-30594.png
89bdf972e067482556a6bab2,3,10,5,"This line graph shows the evolution os voting intentions during the 2014 Ontario general election, with all the different dates on the x axis.",5.635866667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
89bdf972e067482556a6bab2,3,10,5,"Liberals and PCs had around the same, although both fluctuated and liberal ended with around 49 and PCs with around 31.",5.635866667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25953.png
89bdf972e067482556a6bab2,3,10,5,"NDPs were lower at around 24, and Green were the lowest at 5.",5.635866667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25953.png
f8277e7fa582066353a3628e,6,12,3,Graph of data visualization showing capacity and attendance for Manchester City matches at Maine Road from 1925-2004.,8.385883333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-28828.png
f8277e7fa582066353a3628e,6,12,4,"Bar chart of data visualization showing collective divorce ages of Swedish women in 2010, counting the number of respondents and grouped by age bracket.",8.385883333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-12627.png
f8277e7fa582066353a3628e,6,12,4,"Tiered bar chart data visualization showing 2021 income tax and payroll by OECD Country, depicting employee and employer social security contributions as a percentage of labor costs.",8.385883333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
334a7959ec362e28f9e0cb80,5,12,2,There is a line graph representing the ratio of working age to dependent population for various world regions.,4.08175,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38794.png
334a7959ec362e28f9e0cb80,5,12,2,"They include East Asia, USA, Sub-Saharan Africa, South Asia, and Europe.",4.08175,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-38794.png
334a7959ec362e28f9e0cb80,5,12,2,"Trends indicate that the ratio is going down for most regions, but increasing in Sub-Saharan Africa (which indicates Africa's growing young population).",4.08175,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-38794.png
334a7959ec362e28f9e0cb80,5,12,4,"The bar graph indicates that if total value of aid is reduced by 20%, $7950 billion dollars of total aid will exist (roughly 90% of dollars).",4.08175,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-38672.png
334a7959ec362e28f9e0cb80,5,12,4,There will also be an atrophy of $922 billion dollars representing close to 10% of dollars.,4.08175,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-38672.png
334a7959ec362e28f9e0cb80,5,12,2,The bar graph shows the change in cases of Ebola in Sierra Leone over time in 2014 and 2015.,4.08175,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9040.png
334a7959ec362e28f9e0cb80,5,12,2,Cases steadily increased from 70 or so from July 13th until reaching a peak of 750 or so cases on December 7th.,4.08175,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-9040.png
334a7959ec362e28f9e0cb80,5,12,2,"Then, cases slowly drop over time into 2015.",4.08175,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-9040.png
172ea4b46d128c18bbeb1004,5,7,4,Blue=1500000 votes and Red=2000000 votes,14.57165,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-40784.png
172ea4b46d128c18bbeb1004,5,7,5,distribution function of parameter A=9.91,14.57165,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-21824.png
172ea4b46d128c18bbeb1004,5,7,4,1881=79 1891=81 1901=80 1921=78 1931=78 1951=86 1961=100 2001=121 2011=123,14.57165,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
d0c4f1fa589777d52c7d4cd9,5,10,1,"In the visualization depicted, the middle east share of the GDP has remain mostly stable with a sub 5 percent from the 16th century to 2008.",7.457266667,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-22851.png
d0c4f1fa589777d52c7d4cd9,5,10,1,India  has fallen it's highest level from the first year of 32 percent to 7 percent.,7.457266667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-22851.png
d0c4f1fa589777d52c7d4cd9,5,10,1,"China's has also fallen through dramatic from it's peak of close to 30 percent during the 17th century, though it has recovered since 1974 slightly back up to around 20 percent.",7.457266667,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-22851.png
d0c4f1fa589777d52c7d4cd9,5,10,1,Western Europe has dropped slightly from it's peaks in the 19th century but maintains a slow but steady decline to around 20%.,7.457266667,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-22851.png
d0c4f1fa589777d52c7d4cd9,5,10,1,"The United States of America has had a increase from 0 percent to around 20 percent, with the highest peak being in 1950 at around 27 percent.",7.457266667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-22851.png
d0c4f1fa589777d52c7d4cd9,5,10,1,"In the referendum for Scottish independence in 2014, the bar graph depicts one million, five hundred thousand voting in favor of independence and 2 million against it.",7.457266667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
65801eb51fc75acfb09f95f5,3,9,4,The image is a bar chart that represents the data of the weekly cases in Ebola.,16.56325,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9040.png
65801eb51fc75acfb09f95f5,3,9,4,The bar charts are green,16.56325,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9040.png
65801eb51fc75acfb09f95f5,3,9,3,A line graph of polling data separated by color.,16.56325,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
65801eb51fc75acfb09f95f5,3,9,3,"Liberal is represented as red, PC has blue, NDP as orange, and green is green.",16.56325,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
65801eb51fc75acfb09f95f5,3,9,3,The x axis has the days and the y axis has the numbers for each day,16.56325,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
65801eb51fc75acfb09f95f5,3,9,3,This is a line graph representing the trend of Hispanic enlistment in military services.,16.56325,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38473.jpg
65801eb51fc75acfb09f95f5,3,9,3,A blue line represents the marine corps and it is the highest line on the graph at 15 percent.,16.56325,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38473.jpg
65801eb51fc75acfb09f95f5,3,9,3,The Navy is a red line and is similar to the army which is a green line.,16.56325,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-38473.jpg
65801eb51fc75acfb09f95f5,3,9,3,The lowest line is the air force and it is purple,16.56325,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-38473.jpg
f3568476b85ebe4b7b72176c,3,5,5,this image shows the number of different people who votes in 2014,0.9746166667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
f3568476b85ebe4b7b72176c,3,5,4,The image you described is a line graph that shows the results of the 2008 Minnesota Senate election polls over time.,0.9746166667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-19639.png
f3568476b85ebe4b7b72176c,3,5,4,"The X-axis shows the date of the polls, starting in February 2008 and ending in November 2008.",0.9746166667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-19639.png
f3568476b85ebe4b7b72176c,3,5,4,The Y-axis shows the percentage of votes each candidate received.,0.9746166667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-19639.png
f3568476b85ebe4b7b72176c,3,5,4,"The graph shows that the number of viewers for ""Spooks"" increased steadily over the course of its second series.",0.9746166667,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-33562.jpg
f3568476b85ebe4b7b72176c,3,5,4,"The first episode had around 6 million viewers, and the finale had around 9 million viewers.",0.9746166667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-33562.jpg
c4fa874995b997055e83eb7b,4,9,4,It is a graph.,4.354266667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-33562.jpg
c4fa874995b997055e83eb7b,4,9,4,The above graph.,4.354266667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
c4fa874995b997055e83eb7b,4,9,4,Has listings on the left side of different countries.,4.354266667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
c4fa874995b997055e83eb7b,4,9,4,It is measuring percentage of labor cost indicated by three different colors per line.,4.354266667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
c4fa874995b997055e83eb7b,4,9,4,"For employee, employer and income tax, with the percentages being from 0 to 60.",4.354266667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-37794.png
c4e68ed9d7c9f8f6da39304f,4,2,3,There is a graphic image of 5 lines with different colors.,4.49265,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38794.png
c4e68ed9d7c9f8f6da39304f,4,2,5,A graph with a curve line,4.49265,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-21824.png
d8f70719c747845ea0ed1a48,3,11,1,It is a graph that shows the number of abortion clinics in Utah going down over the years.,3.150466667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-11058.png
d8f70719c747845ea0ed1a48,3,11,1,This graph shows a dip in ratings over the 5th and 6th seasons but rising again until the 10th season.,3.150466667,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-33562.jpg
2b8ecd83e9e75542b7b5ccc8,4,9,4,This image depicts a pie chart the shows the most common religions in the UK.,5.71065,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25923.png
2b8ecd83e9e75542b7b5ccc8,4,9,5,This image depicts a graph of payroll with multiple countries.,5.71065,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
e5c44dbdec9c6d9911e76892,4,9,4,India's share of World's GDP begins at over 30% and drops to less than 10% by 2008.,4.6338,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-22851.png
e5c44dbdec9c6d9911e76892,4,9,4,China's share of World's GDP begins at 25% and drops to less than 20% by 2008.,4.6338,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-22851.png
e5c44dbdec9c6d9911e76892,4,9,4,W Europe's share of World's GDP begins at 15% and rises to above 30% in the 1800s-1900s and falls to just less than 20% by 2008.,4.6338,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-22851.png
e5c44dbdec9c6d9911e76892,4,9,4,The USA's share of world's GDP begins in the 1700s and rises to almost 30% by the 1950s and falls back down to just under 20% by 2008.,4.6338,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-22851.png
e5c44dbdec9c6d9911e76892,4,9,3,The chart depicts that women aged 40-44 years have the most divorces,4.6338,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-12627.png
e5c44dbdec9c6d9911e76892,4,9,4,"Th image depicts a line graph with various dots repressing results of individual pools from May 1st through election day, June 12.",4.6338,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
01191c433bdd9bc2f2ce76bc,5,10,1,"Image of a bar graph showing values for number of households in Stainton, South Lakeland every 10-20 years from 1881 to 2011.",5.223383333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25679.jpg
01191c433bdd9bc2f2ce76bc,5,10,1,"There were approximately 79 households in 1881, 82 in 1891, 81 in 1901, 78 in 1921, 77 in 1931, 92 in 1951, 100 in 1961, 121 in 2001, and 123 in 2011.",5.223383333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
01191c433bdd9bc2f2ce76bc,5,10,4,Image of a graph showing a convexly curved line showing the values of a random variable based in the given equation.,5.223383333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-21824.png
01191c433bdd9bc2f2ce76bc,5,10,2,Image of a bar graph showing the weekly cases of Ebola in Sierra Leonne throughout 2014.,5.223383333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9040.png
01191c433bdd9bc2f2ce76bc,5,10,2,The x-axis shows the last day of the week and the y-axis shows number of cases reported in that week.,5.223383333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9040.png
01191c433bdd9bc2f2ce76bc,5,10,2,"The data shows a bell curve, with a low number of cases in the beginning, high number of cases in the middle (reaching up to over 700), then a diminishing number of cases.",5.223383333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-9040.png
f9310eb7ecf2c15dc4f18626,6,8,2,A horizontal bar graph showing the top ten countries with the largest levels of tax evasion with the U.S. at the top of the list with 337.3 billion dollars in tax loss.,18.37111667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-29873.jpg
f9310eb7ecf2c15dc4f18626,6,8,2,"A horizontal bar graph showing the top ten countries with the largest levels of tax evasion.  Each blue bar represents the total tax loss in billions of dollars, with the country experiencing the highest level of evasion (the U.S.) positioned at the top of the graph.",18.37111667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-29873.jpg
f9310eb7ecf2c15dc4f18626,6,8,2,A pie graph that shows the occupational structure of Nash according to the consensus of 1881.,18.37111667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-20101.png
f9310eb7ecf2c15dc4f18626,6,8,2,"The graph contains the categories: Agriculture (40%), Textiles and Clothing (31%), Domestic Services (10%), No Specific Occupation (6%), Food and Lodging (5%), Tradesman (4%), Local Professionals (2%), Local Government (1%), and Other (1%).",18.37111667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-20101.png
f9310eb7ecf2c15dc4f18626,6,8,2,Line graph that shows the change in population of Gilcrux from 1801 to 1961.,18.37111667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-46377.jpg
f9310eb7ecf2c15dc4f18626,6,8,2,"The population was approximately 250 in 1801, peaked at almost 600 in 1891, and decreased to approximately 340 in 1961.",18.37111667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-46377.jpg
ec91df0882167b8473adda3a,5,9,2,Bar Graph showing referendum results.,4.5477,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
ec91df0882167b8473adda3a,5,9,2,"No vote (2,000,00) Yes Vote (1,500,000)",4.5477,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-40784.png
ec91df0882167b8473adda3a,5,9,4,Line Graph showing the Population of Gilcrux from 1801-1961.,4.5477,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-46377.jpg
ec91df0882167b8473adda3a,5,9,4,The Population peaks at 1891 before declining.,4.5477,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-46377.jpg
ec91df0882167b8473adda3a,5,9,4,"Pie chart showing hte distribution of Vietnamese names. ""Nguyen"" the largest share by far at 39%",4.5477,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9265.png
e1e8d287226671cb2587e26b,6,11,1,"Yes has just  over 1,500,00 votes while no has 2,000,000 votes.",4.353083333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-40784.png
e1e8d287226671cb2587e26b,6,11,1,"Just  over 1,500,00 voters voted yes while about 2,000,000 voters voted no.",4.353083333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-40784.png
e1e8d287226671cb2587e26b,6,11,3,The image above shows five states and the amount of annual coal bed methane production they have had from around 1989 to about 2011.,4.353083333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-16734.png
e1e8d287226671cb2587e26b,6,11,3,"New Mexico, Colorado, and Wyoming have had steep rise while Alabama and Virginia have stayed about the same.",4.353083333,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-16734.png
e1e8d287226671cb2587e26b,6,11,2,The image above shows the 2008 senate pools in Minnesota.,4.353083333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-19639.png
e1e8d287226671cb2587e26b,6,11,2,"Coleman and Franken have led the poles, going back forth from April to November, while Barkely has strayed behind the whole time.",4.353083333,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-19639.png
94a0d814f553f0466dc45c95,6,10,1,This chart shows the amount of divorced women by age in Sweden in 2010.,3.529483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-12627.png
94a0d814f553f0466dc45c95,6,10,1,"A bar graph showing the number of househoulds in Stainton, South Lakeland between 1881 and 2011. 80 households in 1881, just over 80 households in 1891, right at 80 households in 1901.",3.529483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25679.jpg
94a0d814f553f0466dc45c95,6,10,1,Then followed by just under 80 households in 1921 and 1931.,3.529483333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
94a0d814f553f0466dc45c95,6,10,1,Then a jump to about 90 households in 1951.,3.529483333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
94a0d814f553f0466dc45c95,6,10,1,"Then finally we reach 100 households in 1961, and then just over 120 households in 2001.",3.529483333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
94a0d814f553f0466dc45c95,6,10,1,Then lastly  about 123 households in 2011.,3.529483333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
94a0d814f553f0466dc45c95,6,10,5,This is a pie chart showing the total amount of aid for recipients of aid in USD billion dollars if the value is reduced by 20%.,3.529483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38672.png
94a0d814f553f0466dc45c95,6,10,5,"There would be an atrophy of $9,220 by billions and then $79,500 by billions for each aid offered.",3.529483333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-38672.png
93a79707079a9aec8987b6b2,5,2,5,random variable when statistic,0.88795,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-21824.png
c80485b896c618c307c64dae,4,10,2,All but the marines were around 4% in 1977.,3.422733333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-38473.jpg
c80485b896c618c307c64dae,4,10,2,"All, but the marines were around 4% in 1977.",3.422733333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-38473.jpg
c80485b896c618c307c64dae,4,10,3,the number of houses in Stainton has increased since 1881.,3.422733333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-25679.jpg
c80485b896c618c307c64dae,4,10,3,"At 1881 it was at 79 houses, it remained steady until 1951 when it increased to 85.",3.422733333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
c80485b896c618c307c64dae,4,10,3,Now in 2011 its around 122 houses.,3.422733333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
c80485b896c618c307c64dae,4,10,3,"since 1925 the capacity of Maine Rd has been decreasing, so has the average number of attendees.The average has stayed around 30,000 and has increased recently.",3.422733333,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-28828.png
bc50738e804f76f43fc647f5,5,8,2,This image shows the percentage of people who practice a specific religion.,13.54723333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25923.png
bc50738e804f76f43fc647f5,5,8,2,It is show in a color coded circle.,13.54723333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25923.png
bc50738e804f76f43fc647f5,5,8,2,It shows a line graph of the change in population.,13.54723333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-46377.jpg
bc50738e804f76f43fc647f5,5,8,2,It has population 0-700 and year 1801-1961 shown.,13.54723333,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-46377.jpg
bc50738e804f76f43fc647f5,5,8,2,It shows a line graph of the percentage for each candidate by the month.,13.54723333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-19639.png
bc50738e804f76f43fc647f5,5,8,2,"It has lines for Coleman, Franken and Barkley",13.54723333,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-19639.png
43f7f11e07690f433b213ea1,2,9,4,A slope of different variables,3.887466667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-21824.png
43f7f11e07690f433b213ea1,2,9,3,Various line graphs displaying methane production with New Mexico being the highest producing,3.887466667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-16734.png
43f7f11e07690f433b213ea1,2,9,3,"Bar graph showing the largest tax evasion numbers per country, with the United States, Brazil, and Italy being the highest",3.887466667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-29873.jpg
09a0949902525873b310d533,4,9,3,"The image presents a line graph of the Army, Navy, Air force and Marines representing the trends in Hispanic enlistment from 1977 to 2006.",6.376066667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38473.jpg
09a0949902525873b310d533,4,9,4,"This line graph shows that, over time, both ""capacity"" and ""highest"" have both been in decline, and that the ""Average"" has been on the rise.",6.376066667,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-28828.png
09a0949902525873b310d533,4,9,3,This line graph shows that the number of clinics in Utah in 1980 (7) has decreased to only 1 between 2015 and 2020,6.376066667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-11058.png
f40255db1bd0447701b69395,3,5,2,This chart shows the different prominent religion in the United Kingdom.  The chart shows Christian and no religion as the most popular religions in the UK.,7.4477,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25923.png
f40255db1bd0447701b69395,3,5,4,This chart describes the surnames of Vietnamese families.  The most popular surname is Nguyen.,7.4477,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9265.png
f40255db1bd0447701b69395,3,5,4,This graph shows the voting of people in Ontario for May and June.,7.4477,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
99b61b340ef20f38c62af740,6,10,1,Line graph with GDP growth from geographical locations measured over time from 1 AD to 2008.,4.293333333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-22851.png
99b61b340ef20f38c62af740,6,10,5,Voting intentions from 2014 Ontario general election campaigns from polling firms representing 12 election options.,4.293333333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
99b61b340ef20f38c62af740,6,10,1,Pie chart representing UK citizen religions in 2011.,4.293333333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25923.png
06915770c10cf1fa5d38db8e,4,10,2,A graphic showing social sucrity contributions in 2021 as % of labour costs.,6.124366667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
06915770c10cf1fa5d38db8e,4,10,2,"It lists Employee, Employer and Income Tax.",6.124366667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
06915770c10cf1fa5d38db8e,4,10,1,A chart comparing Business R&D to Public R&D in terms of millions over the years.Public has plateaued and Business is on the rise.,6.124366667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-23037.png
06915770c10cf1fa5d38db8e,4,10,2,Bar graph listing countries where US is listed as having the Largest Tax Evasion Amount.,6.124366667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-29873.jpg
33370f3b18abf4d4019760cd,4,12,1,"It is a graph that show divorce ages of owmen in sweden, 2010. the bell curve's peak is 4500 at 40-44 years old",4.56515,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-12627.png
33370f3b18abf4d4019760cd,4,12,5,These are polling results during the 2014 election.,4.56515,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25953.png
33370f3b18abf4d4019760cd,4,12,5,"The liberal party and PC both are nece and neck until the end, while the NDP is mid and Green party peaks at 12",4.56515,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-25953.png
33370f3b18abf4d4019760cd,4,12,4,This graph shows New Mexico dominating the indust until colorada took over in 2003(ish).,4.56515,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-16734.png
33370f3b18abf4d4019760cd,4,12,4,Wymoing soon took over but then just fell under in 2011,4.56515,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-16734.png
7502eb8d608c9d5e083cb139,3,10,4,Divorce ages in Sweden for Women 2010.,6.93205,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-12627.png
7502eb8d608c9d5e083cb139,3,10,4,"A graph with X and Y axis, on the Y axis numbers 0 through 5000.",6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-12627.png
7502eb8d608c9d5e083cb139,3,10,4,On the X axis are ages grouped in 5 years groups. 24-9 etc.,6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-12627.png
7502eb8d608c9d5e083cb139,3,10,4,US effective Corporate Tax Rate 1947-2011.,6.93205,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-27950.jpg
7502eb8d608c9d5e083cb139,3,10,4,A graph with X and Y axis.,6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-27950.jpg
7502eb8d608c9d5e083cb139,3,10,4,Y axis is the effective tax rate from 0 percent to 50 percent.,6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-27950.jpg
7502eb8d608c9d5e083cb139,3,10,4,The Y axis lists the year from 1947 - 2011.,6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-27950.jpg
7502eb8d608c9d5e083cb139,3,10,3,ratio of working age to dependent population.,6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38794.png
7502eb8d608c9d5e083cb139,3,10,3,A graph with x and Y axis.,6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38794.png
7502eb8d608c9d5e083cb139,3,10,3,The Y axis is the ratio from 0.0 to 2.5.,6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38794.png
7502eb8d608c9d5e083cb139,3,10,3,"The Axis is the year, 1950-2050.",6.93205,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38794.png
7502eb8d608c9d5e083cb139,3,10,3,"The graph shows that in 2011, the ratio was the highest for all countries listed.",6.93205,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-38794.png
7502eb8d608c9d5e083cb139,3,10,3,"East Asia, Africa, Europe and South Asia",6.93205,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-38794.png
d6ddede86fff1512535cfc4a,4,9,3,"Blue represents 80% of married couples, 8% represents common-law couples, and green represents 12% of female parents.",5.5407,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-23500.jpg
